5.94	52.51
5.15	83.77
5.98	109.86
4.83	93.71
5.09	48.78
4.31	87.17
4.16	91.61
4.58	65.9
5.09	83.39
4.32	77.68
5.05	58.63
4.52	74.6
5.35	46.89
5.6	106.94
4.24	75.25
4.29	73.19
4.7	73.43
5.33	87.3
4.2	44.05
5.46	84.86
4.53	88.32
4.23	90.63
5.15	77.12
5.22	75.52
4.81	99.75
4.71	62.02
5.9	102.07
5.99	117.93
4.6	72.76
5.6	56.73
4.91	78.54
4.65	70.27
5.58	105.9
5.84	113.56
4.4	57.25
4.28	67.24
4.14	75.73
4.42	63.23
5.84	121.93
4.13	44.91
4.65	59.35
4.93	66.49
5.62	92.31
4.74	98.42
5.36	82.67
5.89	55.69
5.14	80.34
5.95	85.9
5.69	81.01
5.37	48.19
4.31	48.75
4.61	72.47
4.23	88.81
5.06	98.64
4.56	66.28
5.87	90.53
4.23	64.01
4.2	80.17
4.39	93.72
4.78	84.89
5.97	55.27
4.56	52.75
5.49	104.68
6.08	101.66
4.72	53.69
4.96	58.85
4.62	56.73
4.93	101.84
5.72	124.38
4.47	82.42
5.16	55.06
4.45	78.11
4.85	48.6
4.7	72.95
5.48	60.9
4.86	81.21
4.49	53.81
4.49	44.91
4.18	88.91
5.99	68.56
5.14	91.5
5.26	100.02
5.26	50.91
6.09	125.02
4.37	56.4
4.37	57.7
5.26	60.23
4.57	93.37
5.72	60.94
4.83	101.2
5.49	93.85
5.72	57.28
4.97	81.77
4.57	44.72
5.29	86.76
4.93	105.03
4.47	98.18
5.73	72.9
5.57	87.13
4.54	70.13
5.09	69.12
5.15	70.78
4.51	66.78
4.87	52.57
4.25	81.11
4.46	88.36
4.61	58.64
5.38	42.32
5.7	60.03
4.99	99.06
5.08	81.54
5.74	128.6
5.54	90.71
5.96	123.39
4.63	103.46
5.66	117.27
4.12	45.19
5.12	81.77
4.81	58.33
5.17	88.17
4.25	82.2
4.19	60.59
4.86	98.26
4.34	81.55
5.46	90.83
4.48	58.91
4.18	59.2
6.06	62.3
4.74	41.91
4.89	57.39
5.46	92.3
4.92	74.26
5.33	78.77
5.74	86.47
4.59	90.22
5.76	64.9
4.21	50.78
4.6	57.35
4.34	55.66
4.87	100.69
5.77	63.22
5.54	92.31
5.88	100.21
5.6	122.01
4.24	58.95
6.03	69.07
5.31	74.52
5.18	75.27
4.46	70.68
4.87	75.59
5.06	102.64
4.58	78.07
5.57	66.67
5.48	42.07
5.47	66.98
4.24	67.19
5.14	69.44
5.73	66.04
4.35	99.07
5.38	93.51
4.26	91.09
4.76	101.64
5.85	73.62
5.92	69.12
5.34	61.52
6.05	53.72
4.43	58.74
4.55	98.84
4.92	105.38
5.1	72.77
5.27	49.57
5.97	104.15
5.3	72.63
4.87	86.13
4.93	89.65
5.01	52.72
5.34	87.98
5.55	68.32
5.49	102.36
4.53	97.57
4.18	44.78
5.72	73.7
4.2	82.83
4.77	85.22
4.29	44.01
5.44	82.67
5.59	122.95
5.09	43.81
5.5	41.73
4.33	101.95
4.32	66.1
5.89	106.57
4.57	55.79
5.22	62.75
5.59	63.18
5.49	56.3
5.81	128.78
4.48	68.37
5.36	78.38
5.76	104.45
5.37	61.62
5.46	50.81
5.35	48.13
5.37	52.43
4.69	85.47
4.25	101.73
4.88	84.59
4.5	45.3
5.81	80.53
4.19	76.33
4.7	75.41
5.69	72.17
5.91	123.7
4.35	105.33
4.7	61.26
4.76	68.84
5.79	75.56
4.36	42.69
4.81	48.25
4.62	86.65
5.85	71.98
4.83	69.25
4.88	57.69
5.64	97.19
6.02	80.2
5.72	110.5
4.84	90.04
5.62	105.9
5.27	63.2
5.99	98.1
5.02	102.8
4.94	101.07
5.36	55.09
4.78	55.89
5.82	85.32
5.85	118.19
4.17	88.35
5.53	94.49
4.72	87.53
5.66	116.34
5.41	84.36
5.17	49.99
5.75	107.2
4.68	83.31
6.05	90.5
5.98	91.87
5.38	77.93
4.67	55.14
4.29	43.02
4.11	60.71
6.04	118.62
4.62	45.46
5.33	65.96
4.36	65.69
5.19	83.88
5.73	69.82
5.77	57.92
5.26	90.8
5.1	80.31
4.37	60.79
6.04	94.24
6.07	76.97
5.37	63.34
4.73	44.35
5.51	104.85
5.71	129.71
5.23	75.99
4.21	83.31
5.76	51.49
5.1	82.09
5.72	119.47
5.11	90.74
4.69	102.54
5.29	55.41
4.78	46.59
5.59	89.04
4.86	83.97
4.41	75.44
5.34	85.52
5.64	89.17
4.82	50.93
4.13	98.61
5.49	51
4.94	64.55
4.87	103.2
4.6	57.45
4.66	67.37
4.35	72.31
5.8	65.12
4.41	56.09
5.14	65.65
5.85	74.05
4.26	51.95
4.82	51.97
4.68	63.99
4.81	74.1
5.24	80.68
4.44	41.41
5.47	41.61
5.35	45.1
5.31	61.2
5.95	54.92
5.49	90.54
4.57	54.88
5.05	71.08
4.89	60.03
5.24	67.35
4.56	89.94
4.36	84.75
6.01	87.95
6.02	97.59
5.89	105.6
5.21	75.29
5.4	71.52
4.68	52.15
5.51	77.42
5.22	104.73
5.8	75.9
5.07	103.52
4.73	51.64
4.91	63.52
5.31	59.92
5.09	100.03
4.25	68.04
5.89	65.06
4.86	70.09
5.53	69.71
5.94	112.55
4.82	93.53
4.75	47.14
5.71	97.75
4.22	47.73
4.48	95.69
5.59	86.9
5.93	106.09
4.81	75.89
4.67	65.17
5.88	61.44
5.9	96.67
5.82	129.21
4.43	54.79
5.68	94.69
5.15	97.35
4.72	63.01
4.1	100.38
4.47	42.89
4.47	56.04
4.3	58.4
4.95	96.72
4.78	80.55
4.48	70.35
5.16	51.7
4.69	54
5.65	79.75
4.35	52.58
5.81	127.42
4.69	103.06
5.41	59.05
4.83	99.86
5.93	80.55
5.28	105.09
5.99	80.79
4.46	53.11
5.81	76.32
4.73	54.26
4.12	59.17
5.27	81.54
5.66	61.33
4.58	88.88
5.75	114.34
4.83	84.47
5.64	70.63
4.73	64.43
4.91	92.28
4.78	90.2
4.47	103.03
4.97	104.38
5.46	94.42
5	93.81
5.34	104.42
4.42	66.75
4.9	103.17
5.26	83.52
5.01	66.72
5.55	71.2
4.68	50.96
5.66	77.25
4.84	90.88
4.24	59.48
4.22	76.94
5.76	124.35
5.66	117.21
4.49	90.49
5.03	57.37
5.51	118.15
5.22	92.56
5.35	67.68
4.19	89.04
6.04	62.77
6	84.36
4.59	75.19
5.52	101.9
5.41	99.39
4.35	48.52
4.76	80.44
5.76	126.82
5.28	51.17
4.54	47.37
6.08	73.32
6.05	81.49
5.74	94.41
4.76	93.22
5.83	115.17
4.11	103.64
4.11	41.35
4.71	92.98
4.73	101.8
5.22	82.78
5.06	84.5
5.71	64.34
5.94	79.32
5.62	125.91
5.87	92.9
5.07	89.54
5.14	83.76
4.35	66.86
6	113.87
5.56	61.45
5.43	98.15
5.03	94.83
5.1	75.9
5.8	119.7
5.33	81.01
5.8	73.46
4.34	82.86
4.36	87.15
5.8	117.81
4.82	82.02
5.32	81.2
5.41	64.45
4.52	61.35
5.48	76.19
5.46	56.2
4.71	81.75
5.18	88.25
4.89	42.07
6.04	98.21
5.74	78.68
4.27	77.88
5.66	58.67
5.91	101.91
4.85	44.62
4.98	91.37
4.51	100.8
4.97	79.51
5.16	86.93
4.73	47.86
5.97	112.25
4.35	66.56
6.04	88.9
5.87	85.31
4.41	62.04
5.6	106.92
6.07	127.03
4.25	92.12
4.75	81.77
5.65	85.7
4.13	85.26
4.97	65.58
5.26	50.76
5.9	78.83
4.61	64.72
4.19	70.21
4.56	66.26
4.26	93.85
5.42	96.51
4.28	51.9
4.32	59.31
4.35	52.63
4.65	44.44
5.01	66.13
5.93	55.95
4.88	97.52
4.76	95.83
4.38	75.96
4.32	86.88
5.21	83.37
6	79.12
5.54	85.8
5.47	81.66
4.32	51.9
5.93	91.17
5.41	60.94
4.67	91.93
5.01	56.47
4.9	55.38
5.6	108.4
4.1	96.88
4.64	104.3
4.19	54.62
5.19	100.26
4.83	82.92
4.3	55.52
4.74	90.67
5.81	128.51
5.64	75.49
5.53	81.88
5.18	68.5
4.75	77.96
6.02	106.95
4.69	51
5.05	102.34
4.62	75.69
5.55	79.97
5.94	59.88
5.99	88.81
4.98	44.75
5.09	62.08
5.06	99.66
4.71	64.63
4.71	99.84
5.99	88.24
4.96	93.08
4.53	68.49
4.56	49.67
4.72	76.53
5.13	64.42
5.42	53.88
4.47	42.94
5.13	70.24
5.97	58.38
5.12	41.52
5.2	77.37
5.81	52.96
4.15	89.97
5.45	56.79
4.88	47.72
4.66	103.97
6	68.95
4.35	93.27
6.04	111.78
4.16	42.66
4.98	78.9
5.62	58.12
5.58	55.41
5.58	60.31
4.39	60.31
5.16	69.52
5.41	50.82
5.37	78.43
5.28	53.6
5.48	68.96
4.15	83.14
4.25	48.58
4.64	49.58
5.24	103.31
5.67	126.64
6.02	108.93
6.04	127.12
5.84	88.65
4.72	53.78
4.7	50.55
5.57	114.24
5.58	76.25
5.53	117.49
5.06	104.74
5.38	48.82
5.47	74.65
5.76	123.56
5.1	61.11
5.69	109.34
5.34	105.92
5.4	42.08
5.51	109.82
5.49	52.96
6.09	97.73
5.18	99.91
4.65	86.89
4.84	73.74
4.96	88.64
4.12	43.66
4.32	43.69
4.95	43.1
5.57	73.7
4.63	88.11
4.52	83.03
5.05	51.04
5.51	81.22
4.91	55.85
4.61	56.95
4.17	79.53
5.43	84.61
5.06	82.17
5.2	104.8
4.72	57.47
4.28	100.74
4.56	85.46
6.01	128.74
4.22	51.29
4.58	62.81
5.59	85.3
6.03	95.07
5.95	90.27
4.63	76.04
5.88	127.07
5.36	51.25
4.79	62.42
5.26	78.55
5.52	125.65
4.96	93.16
5.2	103.99
4.13	99.61
5.38	64.17
5.64	57.6
5.46	78.71
5.29	86.37
5.68	58.56
4.63	68.81
5.19	42.23
4.84	73.02
4.23	93.14
5.08	90.76
4.23	70.22
4.53	68.74
5	83.43
4.63	58.24
5.98	111.59
5.99	59.87
4.46	68.23
4.63	59.76
5.22	64.28
5.63	88.53
4.33	77.72
6.05	68.47
5.42	56.07
4.77	72.77
4.37	84.35
5.61	77.74
5.74	54.9
5	54.65
5.51	125.05
4.27	64.36
4.71	46.58
5.47	42.06
5.28	49.64
5.58	117.86
4.54	83.64
6.02	87.05
5.68	100.67
5.99	59.52
5.36	43.12
4.81	81.2
5.43	102.13
4.58	90.27
5.25	66.44
4.52	68.39
4.86	71.79
4.52	79.43
5.25	93.77
5.56	109.19
5.2	92.02
5.48	101.34
5.24	97.31
4.53	89.5
4.76	49.52
5.35	46.7
6.06	116.4
4.36	69.8
5.54	97.91
4.67	50.2
5.55	53.32
4.23	85.28
4.89	77.13
5.89	99.23
5.91	82.86
5.86	104.69
5.69	115.15
4.98	57.55
4.19	88.76
4.19	66.21
5.81	58.69
5.54	99.64
5.18	83.81
5.06	81.32
6.09	75.6
4.83	71.42
4.6	101.61
5.85	79.65
5.76	68.52
5.97	116.87
